empleado_id,departamento,ubicacion,turno,tipo_incidente,gravedad,causa_raiz,area,fecha,hora,mes,anio,trimestre,dias_perdidos,es_registrable,es_lti
1640,Transporte,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Condición climática,Pozos / Drilling,2024-08-01,19,8,2024,Q3,0,0,0
1641,Transporte,Chubut - San Jorge,Nocturno,Casi accidente (near miss),0,Comunicación deficiente,Oficina / Comedor,2023-12-13,11,12,2023,Q4,0,0,0
1641,Transporte,Chubut - San Jorge,Nocturno,Casi accidente (near miss),0,Acto inseguro,Pozos / Drilling,2023-12-13,9,12,2023,Q4,0,0,0
1641,Transporte,Chubut - San Jorge,Nocturno,Primeros auxilios,1,Falla de equipo,Planta compresora,2022-07-14,19,7,2022,Q3,0,0,0
1642,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Falla de equipo,Taller mecánico,2022-01-20,6,1,2022,Q1,0,0,0
1644,Transporte,Mendoza - Cuyo,Rotativo 14x14,Primeros auxilios,1,Procedimiento inadecuado,Área eléctrica,2022-05-24,7,5,2022,Q2,0,0,0
1644,Transporte,Mendoza - Cuyo,Rotativo 14x14,Tiempo perdido (LTI),3,Procedimiento inadecuado,Planta compresora,2024-05-09,18,5,2024,Q2,2,1,1
1644,Transporte,Mendoza - Cuyo,Rotativo 14x14,Primeros auxilios,1,Falta de EPP,Oficina / Comedor,2024-12-25,21,12,2024,Q4,0,0,0
1644,Transporte,Mendoza - Cuyo,Rotativo 14x14,Casi accidente (near miss),0,Acto inseguro,Oficina / Comedor,2022-10-11,10,10,2022,Q4,0,0,0
1648,Transporte,Mendoza - Cuyo,Rotativo 7x7,Casi accidente (near miss),0,Procedimiento inadecuado,Tanques / Almacenamiento,2022-07-26,8,7,2022,Q3,0,0,0
1648,Transporte,Mendoza - Cuyo,Rotativo 7x7,Casi accidente (near miss),0,Falta de EPP,Planta compresora,2022-10-19,11,10,2022,Q4,0,0,0
1649,Transporte,Salta - NOA,Rotativo 14x14,Primeros auxilios,1,Fatiga/turno extendido,Taller mecánico,2022-09-22,6,9,2022,Q3,0,0,0
1653,Transporte,Chubut - San Jorge,Rotativo 14x14,Tiempo perdido (LTI),3,Condición insegura,Taller mecánico,2022-11-05,19,11,2022,Q4,4,1,1
1653,Transporte,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Falla de equipo,Transporte en ruta,2022-04-18,22,4,2022,Q2,0,0,0
1660,Transporte,Salta - NOA,Nocturno,Primeros auxilios,1,Condición insegura,Taller mecánico,2024-12-27,8,12,2024,Q4,0,0,0
1660,Transporte,Salta - NOA,Nocturno,Incidente ambiental,2,Falla de equipo,Oficina / Comedor,2022-07-15,13,7,2022,Q3,0,1,0
1661,Transporte,Neuquén - Vaca Muerta,Rotativo 14x14,Incapacidad permanente parcial,4,Fatiga/turno extendido,Planta compresora,2023-09-16,8,9,2023,Q3,37,1,0
1662,Transporte,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Falla de equipo,Planta compresora,2024-12-30,15,12,2024,Q4,0,0,0
1664,Transporte,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Condición insegura,Área eléctrica,2024-02-17,10,2,2024,Q1,0,0,0
1664,Transporte,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Falta de EPP,Pozos / Drilling,2024-12-30,14,12,2024,Q4,0,0,0
1665,Transporte,Oficina Central BA,Nocturno,Casi accidente (near miss),0,Comunicación deficiente,Oficina / Comedor,2023-12-30,19,12,2023,Q4,0,0,0
1665,Transporte,Oficina Central BA,Nocturno,Casi accidente (near miss),0,Condición climática,Transporte en ruta,2023-01-31,16,1,2023,Q1,0,0,0
1666,Transporte,Neuquén - Vaca Muerta,Nocturno,Incapacidad permanente parcial,4,Fatiga/turno extendido,Oficina / Comedor,2023-08-28,17,8,2023,Q3,71,1,0
1668,Transporte,Neuquén - Vaca Muerta,Rotativo 7x7,Tratamiento médico,2,Procedimiento inadecuado,Transporte en ruta,2022-11-05,8,11,2022,Q4,0,1,0
1669,Transporte,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Falta de EPP,Oficina / Comedor,2024-12-29,8,12,2024,Q4,0,0,0
1671,HSE,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Fatiga/turno extendido,Área eléctrica,2022-01-12,19,1,2022,Q1,0,0,0
1675,HSE,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Fatiga/turno extendido,Pozos / Drilling,2022-05-10,7,5,2022,Q2,0,0,0
1680,HSE,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Procedimiento inadecuado,Área eléctrica,2022-11-13,15,11,2022,Q4,0,1,0
1680,HSE,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Acto inseguro,Transporte en ruta,2022-09-14,6,9,2022,Q3,0,0,0
1681,HSE,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Comunicación deficiente,Tanques / Almacenamiento,2022-09-19,19,9,2022,Q3,0,0,0
1688,HSE,Mendoza - Cuyo,Diurno,Primeros auxilios,1,Acto inseguro,Área eléctrica,2022-10-17,18,10,2022,Q4,0,0,0
1692,HSE,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Acto inseguro,Taller mecánico,2023-07-09,9,7,2023,Q3,0,0,0
1693,HSE,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Fatiga/turno extendido,Planta compresora,2022-04-24,9,4,2022,Q2,0,0,0
1694,HSE,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Fatiga/turno extendido,Planta compresora,2023-06-11,20,6,2023,Q2,0,0,0
1698,HSE,Salta - NOA,Diurno,Primeros auxilios,1,Fatiga/turno extendido,Transporte en ruta,2023-10-23,12,10,2023,Q4,0,0,0
1699,HSE,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Falla de equipo,Tanques / Almacenamiento,2023-11-28,23,11,2023,Q4,0,1,0
1704,HSE,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Falta de EPP,Tanques / Almacenamiento,2022-04-24,19,4,2022,Q2,0,0,0
1704,HSE,Chubut - San Jorge,Diurno,Primeros auxilios,1,Procedimiento inadecuado,Planta compresora,2024-09-12,11,9,2024,Q3,0,0,0
1716,Administración,Oficina Central BA,Diurno,Casi accidente (near miss),0,Acto inseguro,Área eléctrica,2023-02-21,14,2,2023,Q1,0,0,0
1720,Administración,Oficina Central BA,Diurno,Tratamiento médico,2,Comunicación deficiente,Pozos / Drilling,2023-12-29,14,12,2023,Q4,0,1,0
1730,Administración,Oficina Central BA,Diurno,Casi accidente (near miss),0,Procedimiento inadecuado,Taller mecánico,2024-06-20,14,6,2024,Q2,0,0,0
1731,Administración,Oficina Central BA,Diurno,Incidente ambiental,2,Acto inseguro,Transporte en ruta,2024-11-01,10,11,2024,Q4,0,1,0
1749,Administración,Oficina Central BA,Diurno,Casi accidente (near miss),0,Condición insegura,Taller mecánico,2023-05-16,12,5,2023,Q2,0,0,0
1756,Administración,Oficina Central BA,Diurno,Casi accidente (near miss),0,Falta de EPP,Pozos / Drilling,2023-05-23,17,5,2023,Q2,0,0,0
1775,Administración,Oficina Central BA,Diurno,Casi accidente (near miss),0,Acto inseguro,Área eléctrica,2022-04-11,14,4,2022,Q2,0,0,0
1790,Ingeniería,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Falta de EPP,Planta compresora,2024-06-24,7,6,2024,Q2,0,0,0
1793,Ingeniería,Chubut - San Jorge,Diurno,Primeros auxilios,1,Comunicación deficiente,Área eléctrica,2023-05-12,14,5,2023,Q2,0,0,0
1794,Ingeniería,Chubut - San Jorge,Diurno,Primeros auxilios,1,Falla de equipo,Oficina / Comedor,2023-12-11,19,12,2023,Q4,0,0,0
1795,Ingeniería,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Falta de EPP,Tanques / Almacenamiento,2023-07-29,14,7,2023,Q3,0,0,0
1796,Ingeniería,Mendoza - Cuyo,Diurno,Primeros auxilios,1,Procedimiento inadecuado,Pozos / Drilling,2022-07-26,8,7,2022,Q3,0,0,0
1802,Ingeniería,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Fatiga/turno extendido,Planta compresora,2024-12-14,6,12,2024,Q4,0,0,0
1807,Ingeniería,Salta - NOA,Diurno,Casi accidente (near miss),0,Condición climática,Transporte en ruta,2023-11-24,0,11,2023,Q4,0,0,0
1808,Ingeniería,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Procedimiento inadecuado,Taller mecánico,2024-10-22,8,10,2024,Q4,0,0,0
1808,Ingeniería,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Falta de EPP,Tanques / Almacenamiento,2024-07-24,16,7,2024,Q3,0,0,0
1814,Ingeniería,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Fatiga/turno extendido,Tanques / Almacenamiento,2024-07-29,15,7,2024,Q3,0,1,0
1814,Ingeniería,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Comunicación deficiente,Taller mecánico,2022-03-19,0,3,2022,Q1,0,0,0
1820,Ingeniería,Salta - NOA,Diurno,Tiempo perdido (LTI),3,Condición insegura,Transporte en ruta,2024-11-11,16,11,2024,Q4,10,1,1
1822,Ingeniería,Salta - NOA,Diurno,Casi accidente (near miss),0,Condición climática,Planta compresora,2023-08-21,15,8,2023,Q3,0,0,0
1822,Ingeniería,Salta - NOA,Diurno,Tratamiento médico,2,Comunicación deficiente,Tanques / Almacenamiento,2022-04-01,10,4,2022,Q2,0,1,0
1829,Ingeniería,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Acto inseguro,Planta compresora,2023-10-24,13,10,2023,Q4,0,0,0
1829,Ingeniería,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Fatiga/turno extendido,Oficina / Comedor,2023-09-23,18,9,2023,Q3,0,1,0
1834,Ingeniería,Salta - NOA,Diurno,Primeros auxilios,1,Comunicación deficiente,Pozos / Drilling,2024-10-01,10,10,2024,Q4,0,0,0
1841,Ingeniería,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Falla de equipo,Pozos / Drilling,2023-08-05,6,8,2023,Q3,0,1,0
1844,Ingeniería,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Procedimiento inadecuado,Pozos / Drilling,2024-08-12,19,8,2024,Q3,0,0,0
1847,Ingeniería,Chubut - San Jorge,Diurno,Primeros auxilios,1,Fatiga/turno extendido,Área eléctrica,2024-08-27,11,8,2024,Q3,0,0,0
1848,Ingeniería,Mendoza - Cuyo,Diurno,Tiempo perdido (LTI),3,Procedimiento inadecuado,Área eléctrica,2022-05-12,9,5,2022,Q2,13,1,1
1849,Ingeniería,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Comunicación deficiente,Tanques / Almacenamiento,2023-09-20,9,9,2023,Q3,0,0,0
